sample,station,tx_total_pkts,tx_total_bytes,tx_ucast_pkts,tx_ucast_bytes,tx_mcast_bcast_pkts,tx_mcast_bcast_bytes,tx_failures,rx_data_pkts,rx_data_bytes,rx_ucast_pkts,rx_ucast_bytes,rx_mcast_bcast_pkts,rx_mcast_bcast_bytes,rx_decrypt_succeeds,tx_data_pkts_retried,tx_total_pkts_sent,tx_pkts_retries,tx_pkts_retry_exhausted,rx_total_pkts_retried,rate_last_tx_pkt_min,rate_last_tx_pkt_max,per_antenna_rssi_last_rx_data_frame_1,per_antenna_rssi_last_rx_data_frame_2,per_antenna_rssi_last_rx_data_frame_3,per_antenna_rssi_last_rx_data_frame_4,per_antenna_avg_rssi_rx_data_frames_1,per_antenna_avg_rssi_rx_data_frames_2,per_antenna_avg_rssi_rx_data_frames_3,per_antenna_avg_rssi_rx_data_frames_4,per_antenna_noise_floor_1,per_antenna_noise_floor_2,per_antenna_noise_floor_3,per_antenna_noise_floor_4,sinr_per_antenna_1,sinr_per_antenna_2,sinr_per_antenna_3,sinr_per_antenna_4,attack
50,CC:2F:71:3E:C5:1F,2152679,273096584,75,8970,2152604,273087614,0,345,29220,292,22768,53,6452,84,1,126,7,0,17,144444.0,39000.0,-70.0,-70.0,-66.0,-60.0,-70.0,-70.0,-66.0,-60.0,-89.0,-92.0,-89.0,-92.0,19.0,22.0,23.0,32.0,1
51,CC:2F:71:3F:1F:24,2328599,504686074,175995,231598460,2152604,273087614,6,124742,148697477,124643,148685441,99,12036,120852,560,176040,30328,6,153,144444.0,43333.0,-68.0,-64.0,-67.0,-69.0,-68.0,-64.0,-68.0,-68.0,-89.0,-92.0,-89.0,-92.0,21.0,28.0,22.0,23.0,1
52,F8:59:71:5A:E0:3D,2212996,364826425,60385,91738145,2152611,273088280,337,41352,57308917,41279,57297366,73,11551,41083,33,60381,7661,337,35,144444.0,43333.0,-67.0,-73.0,-65.0,-70.0,-67.0,-73.0,-65.0,-70.0,-89.0,-92.0,-89.0,-92.0,22.0,19.0,24.0,22.0,1
53,CC:2F:71:3E:C5:1F,2152686,273097250,75,8970,2152611,273088280,0,345,29220,292,22768,53,6452,84,1,126,7,0,17,144444.0,39000.0,-70.0,-70.0,-66.0,-60.0,-70.0,-70.0,-66.0,-60.0,-89.0,-92.0,-89.0,-92.0,19.0,22.0,23.0,32.0,1
54,CC:2F:71:3F:1F:24,2329282,505621121,176671,232532841,2152611,273088280,6,124995,148974058,124896,148962022,99,12036,121083,560,176715,30444,6,160,130000.0,43333.0,-68.0,-64.0,-72.0,-68.0,-69.0,-63.0,-73.0,-67.0,-89.0,-92.0,-89.0,-92.0,21.0,28.0,17.0,24.0,1
55,F8:59:71:5A:E0:3D,2213216,365139558,60592,92050006,2152624,273089552,337,41585,57660416,41512,57648865,73,11551,41316,33,60588,7665,337,35,144444.0,43333.0,-67.0,-74.0,-66.0,-70.0,-67.0,-72.0,-65.0,-69.0,-89.0,-92.0,-88.0,-92.0,22.0,18.0,22.0,22.0,1
56,CC:2F:71:3E:C5:1F,2152699,273098522,75,8970,2152624,273089552,0,345,29220,292,22768,53,6452,84,1,126,7,0,17,144444.0,39000.0,-70.0,-70.0,-66.0,-60.0,-70.0,-70.0,-66.0,-60.0,-89.0,-92.0,-88.0,-92.0,19.0,22.0,22.0,32.0,1
57,CC:2F:71:3F:1F:24,2329774,506295074,177150,233205522,2152624,273089552,6,125486,149668140,125387,149656104,99,12036,121496,560,177195,30455,6,194,130000.0,43333.0,-71.0,-63.0,-74.0,-67.0,-71.0,-62.0,-73.0,-67.0,-89.0,-92.0,-88.0,-92.0,18.0,29.0,14.0,25.0,1
58,F8:59:71:5A:E0:3D,2213285,365239691,60656,92149462,2152629,273090229,337,41651,57762056,41578,57750505,73,11551,41382,33,60652,7665,337,35,144444.0,43333.0,-67.0,-73.0,-65.0,-70.0,-67.0,-73.0,-65.0,-70.0,-89.0,-92.0,-88.0,-92.0,22.0,19.0,23.0,22.0,1
59,CC:2F:71:3E:C5:1F,2152704,273099199,75,8970,2152629,273090229,0,345,29220,292,22768,53,6452,84,1,126,7,0,17,144444.0,39000.0,-70.0,-70.0,-66.0,-60.0,-70.0,-70.0,-66.0,-60.0,-89.0,-92.0,-88.0,-92.0,19.0,22.0,22.0,32.0,1
60,CC:2F:71:3F:1F:24,2329933,506497195,177304,233406966,2152629,273090229,6,125630,149866806,125531,149854770,99,12036,121637,560,177349,30455,6,194,130000.0,43333.0,-71.0,-63.0,-74.0,-67.0,-70.0,-62.0,-73.0,-66.0,-89.0,-92.0,-88.0,-92.0,18.0,29.0,14.0,25.0,1
61,F8:59:71:5A:E0:3D,2213350,365336301,60718,92245810,2152632,273090491,337,41712,57855996,41639,57844445,73,11551,41443,33,60714,7666,337,35,144444.0,43333.0,-67.0,-73.0,-66.0,-70.0,-67.0,-73.0,-65.0,-70.0,-89.0,-92.0,-88.0,-92.0,22.0,19.0,22.0,22.0,1
62,CC:2F:71:3E:C5:1F,2152707,273099461,75,8970,2152632,273090491,0,345,29220,292,22768,53,6452,84,1,126,7,0,17,144444.0,39000.0,-70.0,-70.0,-66.0,-60.0,-70.0,-70.0,-66.0,-60.0,-89.0,-92.0,-88.0,-92.0,19.0,22.0,22.0,32.0,1
63,CC:2F:71:3F:1F:24,2330090,506698453,177458,233607962,2152632,273090491,6,125775,150062854,125676,150050818,99,12036,121780,560,177503,30463,6,194,130000.0,43333.0,-71.0,-62.0,-73.0,-67.0,-71.0,-62.0,-73.0,-67.0,-89.0,-92.0,-88.0,-92.0,18.0,30.0,15.0,25.0,1
64,F8:59:71:5A:E0:3D,2213419,365434697,60781,92343600,2152638,273091097,337,41775,57953016,41702,57941465,73,11551,41506,33,60777,7667,337,35,144444.0,39000.0,-67.0,-73.0,-65.0,-70.0,-67.0,-73.0,-65.0,-69.0,-88.0,-91.0,-88.0,-92.0,21.0,18.0,23.0,22.0,1
65,CC:2F:71:3E:C5:1F,2152713,273100067,75,8970,2152638,273091097,0,345,29220,292,22768,53,6452,84,1,126,7,0,17,144444.0,39000.0,-70.0,-70.0,-66.0,-60.0,-70.0,-70.0,-66.0,-60.0,-88.0,-91.0,-88.0,-92.0,18.0,21.0,22.0,32.0,1
66,CC:2F:71:3F:1F:24,2330254,506905295,177616,233814198,2152638,273091097,6,125917,150259920,125818,150247884,99,12036,121920,560,177661,30463,6,195,130000.0,43333.0,-72.0,-63.0,-74.0,-67.0,-71.0,-62.0,-73.0,-67.0,-88.0,-91.0,-88.0,-92.0,16.0,28.0,14.0,25.0,1
67,F8:59:71:5A:E0:3D,2213483,365531191,60843,92439892,2152640,273091299,337,41837,58048496,41764,58036945,73,11551,41568,33,60839,7667,337,35,144444.0,43333.0,-68.0,-74.0,-66.0,-70.0,-67.0,-73.0,-65.0,-70.0,-88.0,-91.0,-88.0,-92.0,20.0,17.0,22.0,22.0,1
