sample,station,tx_total_pkts,tx_total_bytes,tx_ucast_pkts,tx_ucast_bytes,tx_mcast_bcast_pkts,tx_mcast_bcast_bytes,tx_failures,rx_data_pkts,rx_data_bytes,rx_ucast_pkts,rx_ucast_bytes,rx_mcast_bcast_pkts,rx_mcast_bcast_bytes,rx_decrypt_succeeds,tx_data_pkts_retried,tx_total_pkts_sent,tx_pkts_retries,tx_pkts_retry_exhausted,rx_total_pkts_retried,rate_last_tx_pkt_min,rate_last_tx_pkt_max,per_antenna_rssi_last_rx_data_frame_1,per_antenna_rssi_last_rx_data_frame_2,per_antenna_rssi_last_rx_data_frame_3,per_antenna_rssi_last_rx_data_frame_4,per_antenna_avg_rssi_rx_data_frames_1,per_antenna_avg_rssi_rx_data_frames_2,per_antenna_avg_rssi_rx_data_frames_3,per_antenna_avg_rssi_rx_data_frames_4,per_antenna_noise_floor_1,per_antenna_noise_floor_2,per_antenna_noise_floor_3,per_antenna_noise_floor_4,sinr_per_antenna_1,sinr_per_antenna_2,sinr_per_antenna_3,sinr_per_antenna_4,attack
1,62:47:05:9D:EB:15,3874788,532923108,21035,46912844,3853753,486010264,1,16812,5925187,16723,5911729,89,13458,7924,0,21122,440,1,178,229410.0,130000.0,-46.0,-57.0,-40.0,-45.0,-44.0,-54.0,-43.0,-49.0,-90.0,-93.0,-90.0,-93.0,44.0,36.0,50.0,48.0,1
2,92:69:1D:31:68:E9,3857995,489729654,4242,3719390,3853753,486010264,1,5911,1246987,5723,1204139,188,42848,2359,13,4530,105,1,66,216660.0,130000.0,-52.0,-49.0,-45.0,-46.0,-52.0,-49.0,-44.0,-47.0,-90.0,-93.0,-90.0,-93.0,38.0,44.0,45.0,47.0,1
3,CC:2F:71:3F:1F:24,5240550,2089998950,1386797,1603988686,3853753,486010264,2222,1168459,1342289082,1167544,1342178074,915,111008,1130728,15,1384934,130373,2219,880,144444.0,43333.0,-75.0,-68.0,-70.0,-72.0,-75.0,-68.0,-70.0,-72.0,-90.0,-93.0,-90.0,-93.0,15.0,25.0,20.0,21.0,1
4,CC:2F:71:3E:C5:1F,3854815,486140109,1062,129845,3853753,486010264,3,4627,385929,3856,294421,771,91508,1125,16,1524,32,3,55,144444.0,39000.0,-74.0,-72.0,-68.0,-60.0,-72.0,-72.0,-68.0,-59.0,-90.0,-93.0,-90.0,-93.0,16.0,21.0,22.0,33.0,1
5,BA:8C:B9:54:50:24,3858741,492210598,4988,6200334,3853753,486010264,7,10197,1782258,10175,1778763,22,3495,2364,18,5536,44,7,79,229410.0,130000.0,-40.0,-36.0,-46.0,-52.0,-42.0,-35.0,-44.0,-48.0,-90.0,-93.0,-90.0,-93.0,50.0,57.0,44.0,41.0,1
6,62:47:05:9D:EB:15,3874794,532923714,21035,46912844,3853759,486010870,1,16812,5925187,16723,5911729,89,13458,7924,0,21122,440,1,178,229410.0,130000.0,-46.0,-57.0,-40.0,-45.0,-44.0,-54.0,-43.0,-49.0,-90.0,-93.0,-90.0,-93.0,44.0,36.0,50.0,48.0,1
7,92:69:1D:31:68:E9,3858001,489730260,4242,3719390,3853759,486010870,1,5911,1246987,5723,1204139,188,42848,2359,13,4530,105,1,66,216660.0,130000.0,-52.0,-49.0,-45.0,-46.0,-52.0,-49.0,-44.0,-47.0,-90.0,-93.0,-90.0,-93.0,38.0,44.0,45.0,47.0,1
8,CC:2F:71:3F:1F:24,5240603,2090017202,1386844,1604006332,3853759,486010870,2222,1168484,1342293552,1167569,1342182544,915,111008,1130752,15,1384981,130386,2219,880,144444.0,43333.0,-75.0,-68.0,-70.0,-73.0,-75.0,-68.0,-69.0,-72.0,-90.0,-93.0,-90.0,-93.0,15.0,25.0,20.0,20.0,1
9,CC:2F:71:3E:C5:1F,3854821,486140715,1062,129845,3853759,486010870,3,4627,385929,3856,294421,771,91508,1125,16,1524,32,3,55,144444.0,39000.0,-74.0,-72.0,-68.0,-60.0,-72.0,-72.0,-68.0,-59.0,-90.0,-93.0,-90.0,-93.0,16.0,21.0,22.0,33.0,1
10,BA:8C:B9:54:50:24,3858747,492211204,4988,6200334,3853759,486010870,7,10197,1782258,10175,1778763,22,3495,2364,18,5536,44,7,79,229410.0,130000.0,-40.0,-36.0,-46.0,-52.0,-42.0,-35.0,-44.0,-48.0,-90.0,-93.0,-90.0,-93.0,50.0,57.0,44.0,41.0,1
11,62:47:05:9D:EB:15,3874798,532924092,21036,46912960,3853762,486011132,1,16814,5925365,16725,5911907,89,13458,7925,0,21123,442,1,178,229410.0,137640.0,-45.0,-54.0,-44.0,-50.0,-44.0,-54.0,-43.0,-49.0,-90.0,-93.0,-90.0,-93.0,45.0,39.0,46.0,43.0,1
12,92:69:1D:31:68:E9,3858004,489730522,4242,3719390,3853762,486011132,1,5911,1246987,5723,1204139,188,42848,2359,13,4530,105,1,66,216660.0,130000.0,-52.0,-49.0,-45.0,-46.0,-52.0,-49.0,-44.0,-47.0,-90.0,-93.0,-90.0,-93.0,38.0,44.0,45.0,47.0,1
13,CC:2F:71:3F:1F:24,5240658,2090038337,1386896,1604027205,3853762,486011132,2222,1168519,1342299673,1167604,1342188665,915,111008,1130786,15,1385033,130388,2219,880,144444.0,43333.0,-75.0,-68.0,-70.0,-73.0,-75.0,-68.0,-69.0,-72.0,-90.0,-93.0,-90.0,-93.0,15.0,25.0,20.0,20.0,1
14,CC:2F:71:3E:C5:1F,3854825,486141111,1062,129845,3853763,486011266,3,4627,385929,3856,294421,771,91508,1125,16,1524,32,3,55,144444.0,39000.0,-74.0,-72.0,-68.0,-60.0,-72.0,-72.0,-68.0,-59.0,-90.0,-93.0,-90.0,-93.0,16.0,21.0,22.0,33.0,1
15,BA:8C:B9:54:50:24,3858752,492211668,4988,6200334,3853764,486011334,7,10197,1782258,10175,1778763,22,3495,2364,18,5536,44,7,79,229410.0,130000.0,-40.0,-36.0,-46.0,-52.0,-42.0,-35.0,-44.0,-48.0,-90.0,-93.0,-90.0,-93.0,50.0,57.0,44.0,41.0,1
16,62:47:05:9D:EB:15,3874804,532924698,21036,46912960,3853768,486011738,1,16815,5925433,16726,5911975,89,13458,7925,0,21123,442,1,178,229410.0,137640.0,-40.0,-54.0,-45.0,-51.0,-43.0,-54.0,-43.0,-49.0,-90.0,-93.0,-90.0,-93.0,50.0,39.0,45.0,42.0,1
17,92:69:1D:31:68:E9,3858011,489731244,4243,3719506,3853768,486011738,1,5913,1247161,5725,1204313,188,42848,2360,13,4531,105,1,66,216660.0,130000.0,-52.0,-49.0,-44.0,-46.0,-52.0,-49.0,-44.0,-47.0,-90.0,-93.0,-90.0,-93.0,38.0,44.0,46.0,47.0,1
18,CC:2F:71:3F:1F:24,5240710,2090056459,1386942,1604044721,3853768,486011738,2222,1168550,1342304901,1167635,1342193893,915,111008,1130815,15,1385079,130388,2219,880,144444.0,43333.0,-75.0,-68.0,-70.0,-73.0,-75.0,-68.0,-69.0,-72.0,-90.0,-93.0,-90.0,-93.0,15.0,25.0,20.0,20.0,1
19,CC:2F:71:3E:C5:1F,3854830,486141583,1062,129845,3853768,486011738,3,4627,385929,3856,294421,771,91508,1125,16,1524,32,3,55,144444.0,39000.0,-74.0,-72.0,-68.0,-60.0,-72.0,-72.0,-68.0,-59.0,-90.0,-93.0,-90.0,-93.0,16.0,21.0,22.0,33.0,1
20,BA:8C:B9:54:50:24,3858756,492212072,4988,6200334,3853768,486011738,7,10197,1782258,10175,1778763,22,3495,2364,18,5536,44,7,79,229410.0,130000.0,-40.0,-36.0,-46.0,-52.0,-42.0,-35.0,-44.0,-48.0,-90.0,-93.0,-90.0,-93.0,50.0,57.0,44.0,41.0,1
21,62:47:05:9D:EB:15,3874806,532924900,21036,46912960,3853770,486011940,1,16815,5925433,16726,5911975,89,13458,7925,0,21123,442,1,178,229410.0,137640.0,-40.0,-54.0,-45.0,-51.0,-43.0,-54.0,-43.0,-49.0,-90.0,-93.0,-90.0,-93.0,50.0,39.0,45.0,42.0,1
22,92:69:1D:31:68:E9,3858014,489731562,4244,3719622,3853770,486011940,1,5917,1247475,5729,1204627,188,42848,2361,13,4532,105,1,66,216660.0,130000.0,-52.0,-49.0,-45.0,-48.0,-52.0,-49.0,-44.0,-47.0,-90.0,-93.0,-90.0,-93.0,38.0,44.0,45.0,45.0,1
23,CC:2F:71:3F:1F:24,5240761,2090074439,1386988,1604062237,3853773,486012202,2222,1168577,1342309603,1167662,1342198595,915,111008,1130841,15,1385125,130389,2219,880,144444.0,43333.0,-75.0,-68.0,-70.0,-73.0,-75.0,-68.0,-70.0,-73.0,-90.0,-93.0,-90.0,-93.0,15.0,25.0,20.0,20.0,1
24,CC:2F:71:3E:C5:1F,3854835,486142047,1062,129845,3853773,486012202,3,4627,385929,3856,294421,771,91508,1125,16,1524,32,3,55,144444.0,39000.0,-74.0,-72.0,-68.0,-60.0,-72.0,-72.0,-68.0,-59.0,-90.0,-93.0,-90.0,-93.0,16.0,21.0,22.0,33.0,1
25,BA:8C:B9:54:50:24,3858761,492212536,4988,6200334,3853773,486012202,7,10197,1782258,10175,1778763,22,3495,2364,18,5536,44,7,79,229410.0,130000.0,-40.0,-36.0,-46.0,-52.0,-42.0,-35.0,-44.0,-48.0,-90.0,-93.0,-90.0,-93.0,50.0,57.0,44.0,41.0,1
26,62:47:05:9D:EB:15,3874813,532925566,21036,46912960,3853777,486012606,1,16815,5925433,16726,5911975,89,13458,7925,0,21123,442,1,178,229410.0,137640.0,-40.0,-54.0,-45.0,-51.0,-43.0,-54.0,-43.0,-49.0,-90.0,-93.0,-90.0,-93.0,50.0,39.0,45.0,42.0,1
27,92:69:1D:31:68:E9,3858021,489732228,4244,3719622,3853777,486012606,1,5918,1247543,5730,1204695,188,42848,2361,13,4532,105,1,66,216660.0,130000.0,-52.0,-49.0,-44.0,-46.0,-51.0,-49.0,-44.0,-47.0,-90.0,-93.0,-90.0,-93.0,38.0,44.0,46.0,47.0,1
28,CC:2F:71:3F:1F:24,5240810,2090092229,1387033,1604079623,3853777,486012606,2222,1168602,1342314073,1167687,1342203065,915,111008,1130865,15,1385170,130389,2219,880,144444.0,43333.0,-75.0,-68.0,-70.0,-72.0,-75.0,-68.0,-70.0,-72.0,-90.0,-93.0,-90.0,-93.0,15.0,25.0,20.0,21.0,1
29,CC:2F:71:3E:C5:1F,3854839,486142451,1062,129845,3853777,486012606,3,4627,385929,3856,294421,771,91508,1125,16,1524,32,3,55,144444.0,39000.0,-74.0,-72.0,-68.0,-60.0,-72.0,-72.0,-68.0,-59.0,-90.0,-93.0,-90.0,-93.0,16.0,21.0,22.0,33.0,1
30,BA:8C:B9:54:50:24,3858765,492212940,4988,6200334,3853777,486012606,7,10197,1782258,10175,1778763,22,3495,2364,18,5536,44,7,79,229410.0,130000.0,-40.0,-36.0,-46.0,-52.0,-42.0,-35.0,-44.0,-48.0,-90.0,-93.0,-90.0,-93.0,50.0,57.0,44.0,41.0,1
31,62:47:05:9D:EB:15,3874817,532925970,21036,46912960,3853781,486013010,1,16815,5925433,16726,5911975,89,13458,7925,0,21123,442,1,178,229410.0,137640.0,-40.0,-54.0,-45.0,-51.0,-43.0,-54.0,-43.0,-49.0,-90.0,-93.0,-90.0,-93.0,50.0,39.0,45.0,42.0,1
32,92:69:1D:31:68:E9,3858025,489732632,4244,3719622,3853781,486013010,1,5918,1247543,5730,1204695,188,42848,2361,13,4532,105,1,66,216660.0,130000.0,-52.0,-49.0,-44.0,-46.0,-51.0,-49.0,-44.0,-47.0,-90.0,-93.0,-90.0,-93.0,38.0,44.0,46.0,47.0,1
33,CC:2F:71:3F:1F:24,5240859,2090110019,1387078,1604097009,3853781,486013010,2222,1168627,1342318543,1167712,1342207535,915,111008,1130889,15,1385215,130390,2219,880,144444.0,43333.0,-76.0,-69.0,-69.0,-73.0,-76.0,-68.0,-69.0,-72.0,-90.0,-93.0,-90.0,-93.0,14.0,24.0,21.0,20.0,1
34,CC:2F:71:3E:C5:1F,3854843,486142855,1062,129845,3853781,486013010,3,4627,385929,3856,294421,771,91508,1125,16,1524,32,3,55,144444.0,39000.0,-74.0,-72.0,-68.0,-60.0,-72.0,-72.0,-68.0,-59.0,-90.0,-93.0,-90.0,-93.0,16.0,21.0,22.0,33.0,1
35,BA:8C:B9:54:50:24,3858769,492213344,4988,6200334,3853781,486013010,7,10197,1782258,10175,1778763,22,3495,2364,18,5536,44,7,79,229410.0,130000.0,-40.0,-36.0,-46.0,-52.0,-42.0,-35.0,-44.0,-48.0,-90.0,-93.0,-90.0,-93.0,50.0,57.0,44.0,41.0,1
36,62:47:05:9D:EB:15,3874822,532926434,21036,46912960,3853786,486013474,1,16815,5925433,16726,5911975,89,13458,7925,0,21123,442,1,178,229410.0,137640.0,-40.0,-54.0,-45.0,-51.0,-43.0,-54.0,-43.0,-49.0,-90.0,-93.0,-90.0,-93.0,50.0,39.0,45.0,42.0,1
37,92:69:1D:31:68:E9,3858030,489733096,4244,3719622,3853786,486013474,1,5918,1247543,5730,1204695,188,42848,2361,13,4532,105,1,66,216660.0,130000.0,-52.0,-49.0,-44.0,-46.0,-51.0,-49.0,-44.0,-47.0,-90.0,-93.0,-90.0,-93.0,38.0,44.0,46.0,47.0,1
38,CC:2F:71:3F:1F:24,5240916,2090131340,1387130,1604117866,3853786,486013474,2222,1168661,1342324548,1167746,1342213540,915,111008,1130922,15,1385267,130390,2219,880,144444.0,43333.0,-76.0,-68.0,-70.0,-72.0,-76.0,-68.0,-70.0,-72.0,-90.0,-93.0,-90.0,-93.0,14.0,25.0,20.0,21.0,1
39,CC:2F:71:3E:C5:1F,3854848,486143319,1062,129845,3853786,486013474,3,4627,385929,3856,294421,771,91508,1125,16,1524,32,3,55,144444.0,39000.0,-74.0,-72.0,-68.0,-60.0,-72.0,-72.0,-68.0,-59.0,-90.0,-93.0,-90.0,-93.0,16.0,21.0,22.0,33.0,1
40,BA:8C:B9:54:50:24,3858774,492213808,4988,6200334,3853786,486013474,7,10197,1782258,10175,1778763,22,3495,2364,18,5536,44,7,79,229410.0,130000.0,-40.0,-36.0,-46.0,-52.0,-42.0,-35.0,-44.0,-48.0,-90.0,-93.0,-90.0,-93.0,50.0,57.0,44.0,41.0,1
41,62:47:05:9D:EB:15,3874827,532926898,21037,46913020,3853790,486013878,1,16817,5925569,16728,5912111,89,13458,7925,0,21124,442,1,178,216660.0,130000.0,-40.0,-54.0,-45.0,-52.0,-42.0,-54.0,-43.0,-50.0,-90.0,-93.0,-90.0,-93.0,50.0,39.0,45.0,41.0,1
42,92:69:1D:31:68:E9,3858035,489733616,4245,3719738,3853790,486013878,1,5920,1247679,5732,1204831,188,42848,2361,13,4533,105,1,66,216660.0,130000.0,-51.0,-49.0,-44.0,-46.0,-51.0,-49.0,-44.0,-47.0,-90.0,-93.0,-90.0,-93.0,39.0,44.0,46.0,47.0,1
43,CC:2F:71:3F:1F:24,5240968,2090149506,1387178,1604135628,3853790,486013878,2222,1168690,1342329482,1167775,1342218474,915,111008,1130950,15,1385315,130393,2219,880,144444.0,43333.0,-76.0,-68.0,-70.0,-73.0,-75.0,-68.0,-70.0,-72.0,-90.0,-93.0,-90.0,-93.0,14.0,25.0,20.0,20.0,1
44,CC:2F:71:3E:C5:1F,3854853,486143839,1063,129961,3853790,486013878,3,4629,386069,3858,294561,771,91508,1125,16,1525,32,3,55,144444.0,39000.0,-74.0,-73.0,-67.0,-60.0,-73.0,-72.0,-67.0,-59.0,-90.0,-93.0,-90.0,-93.0,16.0,20.0,23.0,33.0,1
45,BA:8C:B9:54:50:24,3858781,492214530,4989,6200450,3853792,486014080,7,10199,1782394,10177,1778899,22,3495,2364,18,5537,44,7,79,229410.0,130000.0,-40.0,-36.0,-45.0,-51.0,-41.0,-35.0,-44.0,-49.0,-90.0,-93.0,-90.0,-93.0,50.0,57.0,45.0,42.0,1
46,62:47:05:9D:EB:15,3874831,532927302,21037,46913020,3853794,486014282,1,16817,5925569,16728,5912111,89,13458,7925,0,21124,442,1,178,216660.0,130000.0,-40.0,-54.0,-45.0,-52.0,-42.0,-54.0,-43.0,-50.0,-90.0,-93.0,-90.0,-93.0,50.0,39.0,45.0,41.0,1
47,92:69:1D:31:68:E9,3858040,489734080,4245,3719738,3853795,486014342,1,5920,1247679,5732,1204831,188,42848,2361,13,4533,105,1,66,216660.0,130000.0,-51.0,-49.0,-44.0,-46.0,-51.0,-49.0,-44.0,-47.0,-90.0,-93.0,-90.0,-93.0,39.0,44.0,46.0,47.0,1
48,CC:2F:71:3F:1F:24,5241019,2090167486,1387224,1604153144,3853795,486014342,2222,1168718,1342334300,1167803,1342223292,915,111008,1130977,15,1385361,130393,2219,880,144444.0,43333.0,-77.0,-68.0,-69.0,-71.0,-76.0,-68.0,-69.0,-72.0,-90.0,-93.0,-90.0,-93.0,13.0,25.0,21.0,22.0,1
49,CC:2F:71:3E:C5:1F,3854858,486144303,1063,129961,3853795,486014342,3,4629,386069,3858,294561,771,91508,1125,16,1525,32,3,55,144444.0,39000.0,-74.0,-73.0,-67.0,-60.0,-73.0,-72.0,-67.0,-59.0,-90.0,-93.0,-90.0,-93.0,16.0,20.0,23.0,33.0,1
50,BA:8C:B9:54:50:24,3858784,492214792,4989,6200450,3853795,486014342,7,10199,1782394,10177,1778899,22,3495,2364,18,5537,44,7,79,229410.0,130000.0,-40.0,-36.0,-45.0,-51.0,-41.0,-35.0,-44.0,-49.0,-90.0,-93.0,-90.0,-93.0,50.0,57.0,45.0,42.0,1
51,62:47:05:9D:EB:15,3874836,532927766,21037,46913020,3853799,486014746,1,16817,5925569,16728,5912111,89,13458,7925,0,21124,442,1,178,216660.0,130000.0,-40.0,-54.0,-45.0,-52.0,-42.0,-54.0,-43.0,-50.0,-90.0,-93.0,-90.0,-93.0,50.0,39.0,45.0,41.0,1
52,92:69:1D:31:68:E9,3858044,489734484,4245,3719738,3853799,486014746,1,5920,1247679,5732,1204831,188,42848,2361,13,4533,105,1,66,216660.0,130000.0,-51.0,-49.0,-44.0,-46.0,-51.0,-49.0,-44.0,-47.0,-90.0,-93.0,-90.0,-93.0,39.0,44.0,46.0,47.0,1
53,CC:2F:71:3F:1F:24,5241071,2090185608,1387270,1604170660,3853801,486014948,2222,1168746,1342339118,1167831,1342228110,915,111008,1131004,15,1385407,130393,2219,880,144444.0,43333.0,-75.0,-68.0,-70.0,-71.0,-75.0,-68.0,-70.0,-71.0,-90.0,-92.0,-90.0,-93.0,15.0,24.0,20.0,22.0,1
54,CC:2F:71:3E:C5:1F,3854866,486145111,1063,129961,3853803,486015150,3,4629,386069,3858,294561,771,91508,1125,16,1525,32,3,55,144444.0,39000.0,-74.0,-73.0,-67.0,-60.0,-73.0,-72.0,-67.0,-59.0,-90.0,-92.0,-90.0,-93.0,16.0,19.0,23.0,33.0,1
55,BA:8C:B9:54:50:24,3858792,492215600,4989,6200450,3853803,486015150,7,10199,1782394,10177,1778899,22,3495,2364,18,5537,44,7,79,229410.0,130000.0,-40.0,-36.0,-45.0,-51.0,-41.0,-35.0,-44.0,-49.0,-90.0,-92.0,-90.0,-93.0,50.0,56.0,45.0,42.0,1
56,62:47:05:9D:EB:15,3874845,532929131,21040,46913582,3853805,486015549,1,16823,5926221,16734,5912763,89,13458,7928,0,21127,445,1,178,216660.0,130000.0,-46.0,-56.0,-40.0,-46.0,-42.0,-54.0,-44.0,-50.0,-90.0,-92.0,-90.0,-93.0,44.0,36.0,50.0,47.0,1
57,92:69:1D:31:68:E9,3858050,489735287,4245,3719738,3853805,486015549,1,5920,1247679,5732,1204831,188,42848,2361,13,4533,105,1,66,216660.0,130000.0,-51.0,-49.0,-44.0,-46.0,-51.0,-49.0,-44.0,-47.0,-90.0,-92.0,-90.0,-93.0,39.0,43.0,46.0,47.0,1
58,CC:2F:71:3F:1F:24,5241127,2090207066,1387322,1604191517,3853805,486015549,2222,1168781,1342345194,1167866,1342234186,915,111008,1131037,15,1385459,130395,2219,880,144444.0,43333.0,-75.0,-68.0,-70.0,-71.0,-75.0,-68.0,-70.0,-71.0,-90.0,-92.0,-90.0,-93.0,15.0,24.0,20.0,22.0,1
59,CC:2F:71:3E:C5:1F,3854870,486145712,1063,129961,3853807,486015751,3,4629,386069,3858,294561,771,91508,1125,16,1525,32,3,55,144444.0,39000.0,-74.0,-73.0,-67.0,-60.0,-73.0,-72.0,-67.0,-59.0,-90.0,-92.0,-90.0,-93.0,16.0,19.0,23.0,33.0,1
60,BA:8C:B9:54:50:24,3858796,492216201,4989,6200450,3853807,486015751,7,10199,1782394,10177,1778899,22,3495,2364,18,5537,44,7,79,229410.0,130000.0,-40.0,-36.0,-45.0,-51.0,-41.0,-35.0,-44.0,-49.0,-90.0,-92.0,-90.0,-93.0,50.0,56.0,45.0,42.0,1
61,62:47:05:9D:EB:15,3874852,532929797,21040,46913582,3853812,486016215,1,16823,5926221,16734,5912763,89,13458,7928,0,21127,445,1,178,216660.0,130000.0,-46.0,-56.0,-40.0,-46.0,-42.0,-54.0,-44.0,-50.0,-90.0,-92.0,-90.0,-93.0,44.0,36.0,50.0,47.0,1
62,92:69:1D:31:68:E9,3858059,489736155,4245,3719738,3853814,486016417,1,5920,1247679,5732,1204831,188,42848,2361,13,4533,105,1,66,216660.0,130000.0,-51.0,-49.0,-44.0,-46.0,-51.0,-49.0,-44.0,-47.0,-90.0,-92.0,-90.0,-93.0,39.0,43.0,46.0,47.0,1
63,CC:2F:71:3F:1F:24,5241182,2090225450,1387368,1604209033,3853814,486016417,2222,1168810,1342350458,1167895,1342239450,915,111008,1131062,15,1385505,130397,2219,880,144444.0,43333.0,-76.0,-68.0,-69.0,-71.0,-76.0,-68.0,-69.0,-71.0,-90.0,-92.0,-90.0,-93.0,14.0,24.0,21.0,22.0,1
64,CC:2F:71:3E:C5:1F,3854877,486146378,1063,129961,3853814,486016417,3,4629,386069,3858,294561,771,91508,1125,16,1525,32,3,55,144444.0,39000.0,-74.0,-73.0,-67.0,-60.0,-73.0,-72.0,-67.0,-59.0,-90.0,-92.0,-90.0,-93.0,16.0,19.0,23.0,33.0,1
65,BA:8C:B9:54:50:24,3858803,492216867,4989,6200450,3853814,486016417,7,10199,1782394,10177,1778899,22,3495,2364,18,5537,44,7,79,229410.0,130000.0,-40.0,-36.0,-45.0,-51.0,-41.0,-35.0,-44.0,-49.0,-90.0,-92.0,-90.0,-93.0,50.0,56.0,45.0,42.0,1
66,62:47:05:9D:EB:15,3874854,532929999,21040,46913582,3853814,486016417,1,16823,5926221,16734,5912763,89,13458,7928,0,21127,445,1,178,216660.0,130000.0,-46.0,-56.0,-40.0,-46.0,-42.0,-54.0,-44.0,-50.0,-90.0,-92.0,-89.0,-93.0,44.0,36.0,49.0,47.0,1
67,92:69:1D:31:68:E9,3858059,489736155,4245,3719738,3853814,486016417,1,5920,1247679,5732,1204831,188,42848,2361,13,4533,105,1,66,216660.0,130000.0,-51.0,-49.0,-44.0,-46.0,-51.0,-49.0,-44.0,-47.0,-90.0,-92.0,-89.0,-93.0,39.0,43.0,45.0,47.0,1
68,CC:2F:71:3F:1F:24,5241389,2090318496,1387572,1604301815,3853817,486016681,2222,1168945,1342388235,1168030,1342277227,915,111008,1131195,15,1385709,130418,2219,880,144444.0,43333.0,-76.0,-69.0,-69.0,-71.0,-76.0,-69.0,-69.0,-71.0,-90.0,-92.0,-89.0,-93.0,14.0,23.0,20.0,22.0,1
69,CC:2F:71:3E:C5:1F,3854880,486146642,1063,129961,3853817,486016681,3,4631,386257,3859,294631,772,91626,1126,16,1525,32,3,55,144444.0,39000.0,-74.0,-73.0,-67.0,-60.0,-73.0,-72.0,-67.0,-59.0,-90.0,-92.0,-89.0,-93.0,16.0,19.0,22.0,33.0,1
70,BA:8C:B9:54:50:24,3858806,492217131,4989,6200450,3853817,486016681,7,10199,1782394,10177,1778899,22,3495,2364,18,5537,44,7,79,229410.0,130000.0,-40.0,-36.0,-45.0,-51.0,-41.0,-35.0,-44.0,-49.0,-90.0,-92.0,-89.0,-93.0,50.0,56.0,44.0,42.0,1
71,62:47:05:9D:EB:15,3874866,532931297,21040,46913582,3853826,486017715,1,16823,5926221,16734,5912763,89,13458,7928,0,21127,445,1,178,216660.0,130000.0,-46.0,-56.0,-40.0,-46.0,-42.0,-54.0,-44.0,-50.0,-90.0,-92.0,-89.0,-93.0,44.0,36.0,49.0,47.0,1
72,92:69:1D:31:68:E9,3858071,489737453,4245,3719738,3853826,486017715,1,5920,1247679,5732,1204831,188,42848,2361,13,4533,105,1,66,216660.0,130000.0,-51.0,-49.0,-44.0,-46.0,-51.0,-49.0,-44.0,-47.0,-90.0,-92.0,-89.0,-93.0,39.0,43.0,45.0,47.0,1
73,CC:2F:71:3F:1F:24,5241451,2090339618,1387625,1604321903,3853826,486017715,2222,1168981,1342394580,1168066,1342283572,915,111008,1131229,15,1385762,130431,2219,880,144444.0,43333.0,-78.0,-69.0,-71.0,-73.0,-77.0,-68.0,-71.0,-73.0,-90.0,-92.0,-89.0,-93.0,12.0,23.0,18.0,20.0,1
74,CC:2F:71:3E:C5:1F,3854889,486147676,1063,129961,3853826,486017715,3,4631,386257,3859,294631,772,91626,1126,16,1525,32,3,55,144444.0,39000.0,-74.0,-73.0,-67.0,-60.0,-73.0,-72.0,-67.0,-59.0,-90.0,-92.0,-89.0,-93.0,16.0,19.0,22.0,33.0,1
75,BA:8C:B9:54:50:24,3858815,492218165,4989,6200450,3853826,486017715,7,10199,1782394,10177,1778899,22,3495,2364,18,5537,44,7,79,229410.0,130000.0,-40.0,-36.0,-45.0,-51.0,-41.0,-35.0,-44.0,-49.0,-90.0,-92.0,-89.0,-93.0,50.0,56.0,44.0,42.0,1
76,62:47:05:9D:EB:15,3874868,532931499,21040,46913582,3853828,486017917,1,16823,5926221,16734,5912763,89,13458,7928,0,21127,445,1,178,216660.0,130000.0,-46.0,-56.0,-40.0,-46.0,-42.0,-54.0,-44.0,-50.0,-90.0,-92.0,-89.0,-93.0,44.0,36.0,49.0,47.0,1
77,92:69:1D:31:68:E9,3858073,489737655,4245,3719738,3853828,486017917,1,5920,1247679,5732,1204831,188,42848,2361,13,4533,105,1,66,216660.0,130000.0,-51.0,-49.0,-44.0,-46.0,-51.0,-49.0,-44.0,-47.0,-90.0,-92.0,-89.0,-93.0,39.0,43.0,45.0,47.0,1
78,CC:2F:71:3F:1F:24,5241555,2090381547,1387727,1604363630,3853828,486017917,2222,1169068,1342412225,1168153,1342301217,915,111008,1131314,15,1385864,130433,2219,880,130000.0,39000.0,-76.0,-69.0,-71.0,-72.0,-76.0,-69.0,-70.0,-72.0,-90.0,-92.0,-89.0,-93.0,14.0,23.0,18.0,21.0,1
79,CC:2F:71:3E:C5:1F,3854891,486147878,1063,129961,3853828,486017917,3,4631,386257,3859,294631,772,91626,1126,16,1525,32,3,55,144444.0,39000.0,-74.0,-73.0,-67.0,-60.0,-73.0,-72.0,-67.0,-59.0,-90.0,-92.0,-89.0,-93.0,16.0,19.0,22.0,33.0,1
80,BA:8C:B9:54:50:24,3858817,492218367,4989,6200450,3853828,486017917,7,10199,1782394,10177,1778899,22,3495,2364,18,5537,44,7,79,229410.0,130000.0,-40.0,-36.0,-45.0,-51.0,-41.0,-35.0,-44.0,-49.0,-90.0,-92.0,-89.0,-93.0,50.0,56.0,44.0,42.0,1
81,62:47:05:9D:EB:15,3874880,532933420,21046,46914897,3853834,486018523,1,16832,5927290,16743,5913832,89,13458,7932,0,21133,447,1,178,216660.0,130000.0,-49.0,-55.0,-40.0,-47.0,-46.0,-54.0,-42.0,-49.0,-90.0,-92.0,-89.0,-93.0,41.0,37.0,49.0,46.0,1
